 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,2048152,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.71788031,1.952980052,682717.3333,1181810.021,2047354,374,2048152,682717.3333,1181810.021,2047354,374,0,0.0,0.0,0,0,0,0,0,0,80,0,1.952980052,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,116862,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,99544.7622,77.01391385,14607.75,40952.96968,115960,2,676,338.0,473.7615434,673,3,116792,23358.4,51766.759,115960,2,0,0,0,0,72,132,25.67130462,51.34260923,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,63888,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,375.6574005,62.60956674,21296.0,36524.63176,63471,181,63888,21296.0,36524.63176,63471,181,0,0.0,0.0,0,0,0,0,0,0,80,0,62.60956674,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,418,1,1,52,80,52,52,52.0,0.0,80,80,80.0,0.0,315789.4737,4784.688995,418.0,0.0,418,418,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2392.344498,2392.344498,52,80,61.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,92.0,52.0,80.0,32,0,0,0,0,0,0,1,52,1,80,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1384575,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,8401.856165,6.500189589,173071.875,489054.9306,1383421,16,768,384.0,439.8204179,695,73,1384452,276890.4,618569.4861,1383421,16,0,0,0,0,72,132,2.166729863,4.333459726,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,248,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1298387.097,16129.03226,82.66666667,103.4520823,199,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,40,8064.516129,8064.516129,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,64,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,523287,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,22219.16463,15.28797773,74755.28571,196236.1617,519774,23,3053,1526.5,775.696139,2075,978,523264,130816.0,259309.0094,519774,186,0,0,0,0,72,112,5.732991647,9.554986078,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,5280130,7,4,635,154,517,0,90.71428571,190.7072051,154,0,38.5,77.0,149.4281391,2.08328204,528013.0,1520848.89,4852109,4,5280130,880021.6667,2029641.568,5020996,4,298973,99657.66667,88266.30955,169214,363,0,0,0,0,232,136,1.325724935,0.757557106,0,517,65.75,150.0479469,22514.38636,0,0,0,1,0,0,0,0,0,71.72727273,90.71428571,38.5,232,0,0,0,0,0,0,7,635,4,154,29200,115,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,51096,2,2,80,200,40,40,40.0,0.0,100,100,100.0,0.0,5479.881008,78.2840144,17032.0,29456.99706,51046,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,40,40,39.1420072,39.1420072,40,100,64.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,80.0,40.0,100.0,40,0,0,0,0,0,0,2,80,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61023,97823358,6,9,12976,56,7300,0,2162.666667,2730.81392,20,0,6.222222222,5.783117191,133.2197163,0.153337611,6987382.714,24800000.0,93000000,3,97800000,19600000.0,43400000.0,97200000,199,97200000,12100000.0,32700000.0,93000000,3,1,0,0,0,132,204,0.061335044,0.092002567,0,7300,900.4375,1902.071221,3617874.929,0,1,0,0,1,1,0,0,1,960.4666667,2162.666667,6.222222222,132,0,0,0,0,0,0,6,12976,9,56,229,256,4,20,4233973.0,0.0,4233973,4233973,93000000.0,0.0,93000000,93000000,BENIGN
50222,2490354,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,16.86507219,2.810845366,415059.0,997744.2945,2451609,3,0,0.0,0.0,0,0,2469039,493807.8,1094466.443,2451609,3,0,0,0,0,20,120,0.401549338,2.409296028,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60799,2,2,70,254,35,35,35.0,0.0,127,127,127.0,0.0,5329.035017,65.79055577,20266.33333,35058.15831,60748,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,40,40,32.89527788,32.89527788,35,127,71.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,89.75,35.0,127.0,40,0,0,0,0,0,0,2,70,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1207485,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,9629.105123,6.625341102,172497.8571,451796.5823,1197043,4,10008,5004.0,7071.067812,10004,4,1207353,301838.25,596821.0087,1197043,158,0,0,0,0,72,112,2.484502913,4.140838188,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
59910,3399363,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,10.5902194,1.765036567,679872.6,1503867.197,3370003,3,0,0.0,0.0,0,0,3396944,849236.0,1680554.171,3370003,3,0,0,0,0,20,100,0.294172761,1.470863806,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,703628,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,16532.88385,9.948438664,117271.3333,286774.4519,702647,4,791,395.5,498.5102807,748,43,703572,234524.0,405406.6694,702647,4,0,0,0,0,72,92,4.26361657,5.684822093,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,5347831,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.487800755,0.747966793,1782610.333,3087569.935,5347829,1,5347831,1782610.333,3087569.935,5347829,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.747966793,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2.0,0.0,2,2,5347829.0,0.0,5347829,5347829,DDoS
53,1979792,4,4,128,398,32,32,32.0,0.0,129,70,99.5,34.06366588,265.6844759,4.040828531,282827.4286,719058.0107,1912515,1,1979546,659848.6667,1142889.684,1979544,1,1912766,637588.6667,1104290.932,1912714,4,0,0,0,0,160,120,2.020414266,2.020414266,32,129,62.0,41.24015034,1700.75,0,0,0,0,0,0,0,0,1,69.75,32.0,99.5,160,0,0,0,0,0,0,4,128,4,398,-1,-1,3,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8423786,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.849075226,0.474845871,2807928.667,4861743.93,8421787,982,8423786,2807928.667,4861743.93,8421787,982,0,0.0,0.0,0,0,0,0,0,0,80,0,0.474845871,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1999.0,0.0,1999,1999,8421787.0,0.0,8421787,8421787,DDoS
80,550584,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,21128.47449,16.34627959,68823.0,194195.4941,549432,2,846,423.0,400.2224382,706,140,550563,110112.6,245587.2359,549432,2,0,0,0,0,72,132,5.448759862,10.89751972,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,316,2,2,70,168,35,35,35.0,0.0,84,84,84.0,0.0,753164.557,12658.22785,105.3333333,141.1960812,266,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,40,80,6329.113924,6329.113924,35,84,54.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,68.25,35.0,84.0,40,0,0,0,0,0,0,2,70,2,168,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6930828,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.462789727,0.577131621,2310276.0,3998908.091,6927817,3,6930828,2310276.0,3998908.091,6927817,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.577131621,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3011.0,0.0,3011,3011,6927817.0,0.0,6927817,6927817,DDoS
63010,6019002,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,6.977900988,1.162983498,1003167.0,2441316.019,5986451,4,0,0.0,0.0,0,0,5995854,1199170.8,2676172.398,5986451,4,0,0,0,0,20,120,0.1661405,0.996842998,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,32551.0,0.0,32551,32551,5986451.0,0.0,5986451,5986451,BENIGN
22,1280466,33,38,2582,6706,408,0,78.24242424,108.4847427,976,0,176.4736842,330.4474229,7253.609233,55.44856326,18292.37143,114599.1539,954338,1,1280466,40014.5625,177805.2356,995098,2,326039,8811.864865,21282.43921,110362,1,0,0,0,0,684,784,25.77186743,29.67669583,0,976,129.0,254.6508795,64847.07042,0,0,0,1,0,0,0,0,1,130.8169014,78.24242424,176.4736842,684,0,0,0,0,0,0,33,2582,38,6706,8192,245,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,217041,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,110.5781857,18.42969761,72347.0,125305.2157,217037,1,217041,72347.0,125305.2157,217037,1,0,0.0,0.0,0,0,0,0,0,0,80,0,18.42969761,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
32595,11128957,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.234804483,0.539134081,2225791.4,4969710.882,11100000,1,0,0.0,0.0,0,0,11100000,2781939.0,5555960.821,11100000,1,0,0,0,0,20,100,0.08985568,0.4492784,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,13081.0,0.0,13081,13081,11100000.0,0.0,11100000,11100000,BENIGN
53,59909,2,2,70,166,35,35,35.0,0.0,83,83,83.0,0.0,3939.30795,66.76793136,19969.66667,34582.4151,59902,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,33.38396568,33.38396568,35,83,54.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,67.75,35.0,83.0,40,0,0,0,0,0,0,2,70,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1414004,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,8226.992286,6.364904201,176750.5,499527.9231,1413019,3,646,323.0,144.2497834,425,221,1413925,282785.0,631820.0663,1413019,3,0,0,0,0,72,132,2.121634734,4.243269467,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1087007,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,27.59871832,4.599786386,271751.75,542655.6567,1085735,3,1087007,271751.75,542655.6567,1085735,3,0,0.0,0.0,0,0,0,0,0,0,100,0,4.599786386,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
39838,68,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,264,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30546,1,1,45,95,45,45,45.0,0.0,95,95,95.0,0.0,4583.25149,65.47502128,30546.0,0.0,30546,30546,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.73751064,32.73751064,45,95,61.66666667,28.86751346,833.3333333,0,0,0,0,0,0,0,0,1,92.5,45.0,95.0,20,0,0,0,0,0,0,1,45,1,95,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
38032,251478,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,71.57683774,11.92947296,125739.0,177703.0052,251394,84,251478,251478.0,0.0,251478,251478,0,0.0,0.0,0,0,0,0,0,0,40,20,7.952981971,3.976490985,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,1472,721,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,103813,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,112057.2568,77.06163968,14830.42857,38864.63426,102966,1,615,307.5,433.4564569,614,1,103765,25941.25,51350.53453,102966,4,0,0,0,0,72,112,28.89811488,48.1635248,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,606724,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,19.77835062,3.29639177,606724.0,0.0,606724,606724,606724,606724.0,0.0,606724,606724,0,0.0,0.0,0,0,0,0,0,0,40,0,3.29639177,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,190,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,484210.5263,21052.63158,63.33333333,107.9645003,188,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,10526.31579,10526.31579,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,228,2,2,94,196,47,47,47.0,0.0,98,98,98.0,0.0,1271929.825,17543.85965,76.0,91.99456506,179,2,47,47.0,0.0,47,47,2,2.0,0.0,2,2,0,0,0,0,64,64,8771.929825,8771.929825,47,98,67.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,84.25,47.0,98.0,64,0,0,0,0,0,0,2,94,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,17941,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,648068.6695,390.1677721,2990.166667,6789.91851,16844,1,16991,8495.5,12013.03711,16990,1,17795,5931.666667,9594.565667,17008,189,0,0,0,0,72,92,167.2147595,222.9530127,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,5610607,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.347015038,0.891169173,1402651.75,2804088.195,5608784,259,5610607,1402651.75,2804088.195,5608784,259,0,0.0,0.0,0,0,0,0,0,0,100,0,0.891169173,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1823.0,0.0,1823,1823,5608784.0,0.0,5608784,5608784,DDoS
53,149,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1422818.792,26845.63758,49.66666667,80.82903769,143,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13422.81879,13422.81879,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,64,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57916,4330335,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,8.313444572,1.385574095,866067.0,1916075.991,4293580,1,0,0.0,0.0,0,0,4300903,1075225.75,2145572.275,4293580,1,0,0,0,0,20,100,0.230929016,1.154645079,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1856138,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,12.93007309,2.155012181,618712.6667,1071002.649,1855400,313,1856138,618712.6667,1071002.649,1855400,313,0,0.0,0.0,0,0,0,0,0,0,80,0,2.155012181,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,53,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,226415.0943,37735.84906,53.0,0.0,53,53,53,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0,0,0,40,0,37735.84906,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,9979327,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.006214748,0.501035791,2494831.75,4988617.519,9977758,200,9979327,2494831.75,4988617.519,9977758,200,0,0.0,0.0,0,0,0,0,0,0,100,0,0.501035791,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1569.0,0.0,1569,1569,9977758.0,0.0,9977758,9977758,DDoS
443,75594840,18,15,2467,5368,1050,0,137.0555556,336.2212983,2940,0,357.8666667,805.2409459,103.6446403,0.436537732,2362338.75,4177569.736,10000000,38,75600000,4446755.294,4936381.793,10100000,66,75500000,5396035.286,4961604.314,10100000,556,0,0,0,0,584,488,0.23811149,0.198426242,0,2940,230.4411765,589.1231384,347066.0722,0,0,0,1,0,0,0,0,0,237.4242424,137.0555556,357.8666667,584,0,0,0,0,0,0,18,2467,15,5368,29200,276,4,32,193993.2857,380764.9615,1057487,49854,10000000.0,29090.58806,10000000,9952010,BENIGN
42274,10575715,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,132.8515377,0.661893782,1762619.167,4308790.958,10600000,1,0,0.0,0.0,0,0,10600000,2112343.8,4721206.891,10600000,1,1,0,0,0,20,132,0.094556255,0.567337528,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,17820.0,0.0,17820,17820,10600000.0,0.0,10600000,10600000,BENIGN
53,61173,1,1,41,183,41,41,41.0,0.0,183,183,183.0,0.0,3661.746195,32.69416246,61173.0,0.0,61173,61173,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.34708123,16.34708123,41,183,88.33333333,81.98373822,6721.333333,0,0,0,0,0,0,0,0,1,132.5,41.0,183.0,20,0,0,0,0,0,0,1,41,1,183,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,11796722,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.54307934,0.423846557,2949180.5,5897021.019,11800000,3,11800000,2949180.5,5897021.019,11800000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.423846557,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2010.0,0.0,2010,2010,11800000.0,0.0,11800000,11800000,DDoS
443,66790650,15,16,845,5929,463,0,56.33333333,125.1111886,1460,0,370.5625,583.7025463,101.4213816,0.464136822,2226355.0,4048319.894,10100000,11,62000000,4430596.786,5030494.262,10100000,188,66800000,4451187.533,4873538.308,10100000,11,0,0,0,0,312,404,0.224582333,0.239554489,0,1460,211.6875,445.0612453,198079.5121,0,0,0,1,0,0,0,0,1,218.516129,56.33333333,370.5625,312,0,0,0,0,0,0,15,845,16,5929,8192,33,14,20,339451.8333,775935.2442,1923323,22512,9998607.333,79348.94876,10100000,9868717,BENIGN
53109,88052638,6,9,12976,56,8760,0,2162.666667,3304.170799,20,0,6.222222222,5.783117191,148.0023801,0.170352647,6289474.143,22700000.0,85200000,1,88100000,17600000.0,38700000.0,86800000,191,86900000,10900000.0,30000000.0,85200000,1,1,0,0,0,132,204,0.068141059,0.102211588,0,8760,900.4375,2184.324822,4771274.929,0,1,0,0,1,1,0,0,1,960.4666667,2162.666667,6.222222222,132,0,0,0,0,0,0,6,12976,9,56,229,256,4,20,1630046.0,0.0,1630046,1630046,85200000.0,0.0,85200000,85200000,BENIGN
53,203,2,2,66,122,33,33,33.0,0.0,61,61,61.0,0.0,926108.3744,19704.4335,67.66666667,33.20140559,106,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,9852.216749,9852.216749,33,61,44.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,55.25,33.0,61.0,40,0,0,0,0,0,0,2,66,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56990,142157,4,2,339,6,242,6,84.75,109.7311108,6,0,3.0,4.242640687,2426.894209,42.2068558,28431.4,62780.36236,140735,38,142157,47385.66667,80875.85769,140773,598,140804,140804.0,0.0,140804,140804,1,0,0,0,80,52,28.13790387,14.06895193,0,242,51.14285714,88.2693389,7791.47619,0,1,0,0,1,0,0,0,0,59.66666667,84.75,3.0,80,0,0,0,0,0,0,4,339,2,6,31,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,80645527,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,144.6949438,0.173599213,6203502.077,21300000.0,77000000,1,79800000,9973446.5,27100000.0,77000000,1,858846,214711.5,428649.2022,857685,5,0,0,0,0,192,112,0.111599494,0.061999719,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,2738102.0,0.0,2738102,2738102,77000000.0,0.0,77000000,77000000,DDoS
51192,81467334,5,9,11613,62,11595,0,2322.6,5183.42983,20,0,6.888888889,5.30199124,143.3089734,0.171848019,6266718.0,21300000.0,76900000,0,81500000,20400000.0,40100000.0,80600000,4,80600000,10100000.0,27000000.0,76900000,0,0,0,0,0,112,192,0.061374293,0.110473727,0,11595,778.7333333,2992.233243,8953459.781,0,0,0,0,1,1,0,0,1,834.3571429,2322.6,6.888888889,112,0,0,0,0,0,0,5,11613,9,62,229,256,3,20,3633957.0,0.0,3633957,3633957,76900000.0,0.0,76900000,76900000,BENIGN
80,98374771,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,118.4958286,0.121982495,8943161.0,27500000.0,91700000,2,98400000,14100000.0,34300000.0,91700000,2,12554,4184.666667,5337.940271,10287,382,0,0,0,0,172,92,0.081321663,0.040660832,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4990.0,0.0,4990,4990,49200000.0,60100000.0,91700000,6651534,DDoS
80,4203411,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.709648664,0.951608111,1401137.0,2426080.103,4202533,357,4203411,1401137.0,2426080.103,4202533,357,0,0.0,0.0,0,0,0,0,0,0,80,0,0.951608111,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
